olores,color,espumas,mat_susp,tem_agua,tem_aire,od,ph,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,Poblacion_partido,año,campaña_otoño,campaña_primavera,campaña_verano,codigo
0.0,0.0,0.0,1.0,24.5,23.3,5.3,6.56,2200.0,100.0,130.0,2.9,0.42,0.23,0.15,6.2,90.0,0.0,446949.0,2022.0,0.0,0.0,1.0,31.0
0.0,0.0,0.0,0.0,15.0,13.0,1.22,7.47,4000.0,2200.0,800.0,13.8,7.2,2.7,0.6,5.2,12.0,0.0,367554.0,2023.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,13.8,11.0,8.9,7.81,5000.0,400.0,100.0,4.9,0.3,0.34,0.37,4.9,19.0,67.14285714285714,282281.0,2021.0,0.0,0.0,0.0,42.0
0.0,1.0,0.0,1.0,24.2,32.0,3.9,6.71,15000.0,12000.0,430.0,2.185714285714285,1.8,0.25,0.39,4.2,21.0,0.0,446949.0,2021.0,0.0,1.0,0.0,37.0
0.0,0.0,0.0,0.0,25.7,22.2,4.13,7.58,5200.0,600.0,180.0,6.9,0.97,0.42,0.34,5.2,22.0,0.0,367554.0,2022.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,17.0,15.0,9.05,8.55,100.0,35.0,5.0,5.1,0.17,0.19,0.18,3.7,25.0,0.0,63997.0,2023.0,1.0,0.0,0.0,21.0
0.0,0.0,0.0,1.0,27.0,28.0,5.66,7.82,7600.0,7000.0,270.0,5.5,0.37,0.56,0.34,4.4,35.0,0.0,297282.0,2021.0,0.0,0.0,1.0,30.0
0.0,0.0,0.0,0.0,25.0,28.0,6.3,5.31,2000.0,120.0,2.0,7.6,0.59,0.38,0.23,3.2,35.0,0.0,633391.0,2023.0,0.0,0.0,1.0,25.0
0.0,0.0,0.0,0.0,24.3,28.0,13.18,8.11,2800.0,100.0,40.0,2.9,0.6,0.57,0.51,4.4,11.0,0.0,633391.0,2021.0,0.0,1.0,0.0,26.0
0.0,0.0,1.0,0.0,25.0,24.0,8.47,8.7,300.0,100.0,20.0,3.8,2.394285714285714,0.4,0.2942857142857143,3.985714285714286,66.0,0.0,100930.0,2024.0,0.0,0.0,1.0,8.0
1.0,0.0,0.0,0.0,21.0,18.714285714285715,4.76,7.65,200.0,200.0,160.0,3.985714285714285,8.4,0.2,0.2942857142857143,8.4,17.0,0.0,100930.0,2023.0,0.0,1.0,0.0,7.0
0.0,0.0,0.0,0.0,20.0,8.0,7.339999999999999,8.349999999999998,1800.0,400.0,50.0,3.9,1.994142857142857,0.53,0.52,9.4,90.0,0.0,63997.0,2022.0,1.0,0.0,0.0,19.0
0.0,0.0,0.0,0.0,18.87142857142857,22.0,8.7,8.085714285714285,800.0,500.0,80.0,6.6,1.032857142857143,0.54,0.3428571428571428,5.9,63.9,0.0,358712.0,2024.0,0.0,0.0,1.0,13.0
1.0,1.0,1.0,0.0,14.4,8.0,1.46,6.8,100000.0,10000.0,400.0,3.542857142857143,5.7,0.65,0.68,8.6,16.0,15.714285714285714,446949.0,2021.0,0.0,0.0,0.0,35.0
0.0,0.0,0.0,1.0,22.0,21.0,7.22,7.4,5000.0,4300.0,600.0,13.2,0.51,0.34,0.3057142857142856,4.0,63.1,0.0,282281.0,2024.0,0.0,0.0,1.0,42.0
0.0,0.0,0.0,1.0,20.0,26.0,5.09,7.43,1000.0,360.0,300.0,3.5,5.4,1.4,1.1,3.9,18.0,0.0,100930.0,2021.0,0.0,0.0,1.0,6.0
1.0,1.0,1.0,1.0,8.0,12.0,7.2,7.99,400000.0,20251.42857142857,7653.428571428572,3.7285714285714286,8.5,1.2,0.85,7.1,3.3,0.0,100930.0,2022.0,1.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0,22.4,27.0,3.91,7.56,6100.0,5100.0,660.0,4.6,4.1,0.28,0.3657142857142856,12.0,15.0,0.0,63997.0,2021.0,0.0,1.0,0.0,22.0
0.0,0.0,0.0,1.0,24.4,29.0,7.28,6.91,400.0,200.0,65.0,2.7,0.44,0.27,0.12,3.6142857142857134,45.0,0.0,446949.0,2021.0,0.0,1.0,0.0,31.0
1.0,0.0,0.0,1.0,18.2,16.0,4.9,6.85,28000.0,5200.0,460.0,8.5,0.25,0.71,0.35,3.6,70.0,0.0,446949.0,2022.0,1.0,0.0,0.0,34.0
0.0,0.0,0.0,0.0,18.0,18.0,6.2,7.3,29.0,21.0,760.0,4.928571428571429,2.0,0.12,0.11,8.27142857142857,21.0,0.0,3121707.0,2023.0,1.0,0.0,0.0,15.0
0.0,0.0,0.0,0.0,18.0,15.0,5.2,6.74,4.2,4.0,100.0,8.8,1.0,0.21,0.2,4.942857142857143,12.0,0.0,282281.0,2023.0,1.0,0.0,0.0,41.0
0.0,0.0,0.0,0.0,27.5,32.0,7.19,7.55,4000.0,300.0,30.0,5.6,0.1,0.31,0.3,4.342857142857143,7.6,48.57142857142857,297282.0,2021.0,0.0,1.0,0.0,30.0
