orden,sitios,codigo,fecha,año,campaña,tem_agua,tem_aire,od,ph,olores,color,espumas,mat_susp,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,dqo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,cr_total_mg_l,cd_total_mg_l,clorofila_a_ug_l,microcistina_ug_l,ica,calidad_de_agua,gobierno_local,sitio,latitud,longitud,Poblacion_partido,Personas_con_cloacas,Actividad_principal,"Agricultura, ganadería, caza y silvicultura",Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,Explotación de minas y canteras,Industria Manufacturera,"Electricidad, gas y agua",Construcción,Servicios
6.0,Rio Tigre 100m antes del Rio Luján,TI005,2021-08-25,2021.0,invierno,14.4,8.0,1.46,6.8,1.0,1.0,1.0,0.0,100000.0,10000.0,400.0,,5.7,0.65,0.68,8.6,,16.0,,,,0.011,,30.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
6.0,Rio Tigre 100m antes del Rio Luján,TI005,2021-10-27,2021.0,primavera,23.0,27.0,0.82,7.19,1.0,1.0,0.0,1.0,30000.0,5000.0,1340.0,,9.7,1.1,1.3,12.0,65.0,13.0,,,,0.01246,,28.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
2.0,Río Lujan y Arroyo Caraguatá,TI006,2021-02-24,2021.0,verano,25.7,26.0,4.31,7.4,0.0,1.0,0.0,0.0,,,,3.9,0.21,1.1,0.27,3.7,,31.0,,,,0.005,,49.0,Muy deteriorada,Tigre,Río Luján y arroyo Caraguatá,-34.384.169,-58.632.511,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
2.0,Río Lujan y Arroyo Caraguatá,TI006,2021-05-19,2021.0,otoño,15.7,13.0,6.9,7.0,0.0,0.0,0.0,0.0,30000.0,1000.0,800.0,2.9,0.57,0.19,,4.3,,,150.0,,,,,39.0,Extremadamente deteriorada,Tigre,Río Luján y arroyo Caraguatá,-34.384.169,-58.632.511,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
2.0,Río Lujan y Arroyo Caraguatá,TI006,2021-08-25,2021.0,invierno,14.5,13.0,2.54,6.8,0.0,0.0,0.0,0.0,10000.0,2000.0,150.0,,4.7,0.48,0.57,6.8,,22.0,,,,0.013,,43.0,Extremadamente deteriorada,Tigre,Río Luján y arroyo Caraguatá,-34.384.169,-58.632.511,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
2.0,Río Lujan y Arroyo Caraguatá,TI006,2021-10-27,2021.0,primavera,25.4,33.0,6.2,6.9,0.0,0.0,0.0,1.0,2000.0,1000.0,58.0,4.2,3.3,,0.14,,37.0,36.0,,,,0.00415,,48.0,Muy deteriorada,Tigre,Río Luján y arroyo Caraguatá,-34.384.169,-58.632.511,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
7.0,Río Lujan y Canal San Fernando,TI007,2021-02-24,2021.0,verano,25.1,28.0,2.35,6.82,1.0,1.0,0.0,1.0,4000.0,2500.0,2000.0,3.1,,1.3,0.51,3.7,35.0,31.0,,,,0.0,,30.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
7.0,Río Lujan y Canal San Fernando,TI007,2021-05-19,2021.0,otoño,15.9,8.0,1.61,6.7,1.0,0.0,0.0,0.0,9000.0,2000.0,100.0,3.0,5.6,0.62,0.62,7.3,4.9,,45.0,,,,,40.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
7.0,Río Lujan y Canal San Fernando,TI007,2021-08-25,2021.0,invierno,14.4,8.0,4.88,6.76,1.0,1.0,1.0,0.0,14000.0,2000.0,690.0,2.1,2.5,0.43,0.37,2.9,,16.0,,,,,,35.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
7.0,Río Lujan y Canal San Fernando,TI007,2021-10-27,2021.0,primavera,24.2,32.0,3.9,6.71,0.0,1.0,0.0,1.0,15000.0,12000.0,430.0,,1.8,0.25,0.39,4.2,31.0,21.0,,,,0.00415,,34.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
8.0,Río Capitán y Río San Antonio,TI008,2021-02-24,2021.0,verano,26.7,28.0,5.85,6.8,0.0,0.0,0.0,0.0,2000.0,440.0,200.0,3.1,0.06,0.94,0.31,,,80.0,,,,0.001,,49.0,Muy deteriorada,Tigre,Río Capitán y río San Antonio,-34.375.561,-58.558.619,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
8.0,Río Capitán y Río San Antonio,TI008,2021-05-19,2021.0,otoño,15.2,12.0,8.63,6.92,0.0,0.0,0.0,0.0,,,,2.8,0.16,0.19,,3.9,,,160.0,,,,,75.0,Deteriorada,Tigre,Río Capitán y río San Antonio,-34.375.561,-58.558.619,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
8.0,Río Capitán y Río San Antonio,TI008,2021-08-25,2021.0,invierno,14.6,9.0,10.08,6.88,0.0,0.0,0.0,0.0,1000.0,600.0,100.0,2.1,0.3,,,,,22.0,,,,,,65.0,Deteriorada,Tigre,Río Capitán y río San Antonio,-34.375.561,-58.558.619,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
8.0,Río Capitán y Río San Antonio,TI008,2021-10-27,2021.0,primavera,24.8,32.0,7.27,7.13,0.0,0.0,0.0,0.0,8000.0,150.0,40.0,,0.09,,,,,32.0,,,,0.00237,,49.0,Muy deteriorada,Tigre,Río Capitán y río San Antonio,-34.375.561,-58.558.619,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
9.0,Arroyo Abra Vieja y Santa Rosa,TI009,2021-02-24,2021.0,verano,24.7,28.0,4.17,6.85,0.0,0.0,0.0,0.0,1900.0,360.0,150.0,2.5,0.34,0.59,0.3,,,50.0,,,,0.009,,49.0,Muy deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
9.0,Arroyo Abra Vieja y Santa Rosa,TI009,2021-05-19,2021.0,otoño,12.8,8.0,8.2,6.89,0.0,0.0,0.0,0.0,5300.0,400.0,90.0,3.0,0.98,0.19,,5.8,,,140.0,,,,,46.0,Muy deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
9.0,Arroyo Abra Vieja y Santa Rosa,TI009,2021-08-25,2021.0,invierno,13.8,11.0,9.5,7.06,0.0,0.0,0.0,0.0,,,,2.2,,,,,,29.0,,,,,,80.0,Levemente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
9.0,Arroyo Abra Vieja y Santa Rosa,TI009,2021-10-27,2021.0,primavera,24.0,32.0,6.12,6.96,0.0,0.0,0.0,0.0,5000.0,2000.0,40.0,4.0,0.44,,0.1,,34.0,33.0,,,,0.00237,,49.0,Muy deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
17.0,Costa y Melo,VL031,2021-02-24,2021.0,verano,24.7,26.0,6.2,7.31,0.0,0.0,0.0,1.0,4000.0,100.0,100.0,7.1,0.39,1.6,0.43,,,45.0,,,,0.0,,46.0,Muy deteriorada,Vicente López,,,,282281.0,273863.0,"""Industria Manufacturera""",0.0,6.0,2.0,1.0,4.0,4.0,7.0
17.0,Costa y Melo,VL031,2021-05-19,2021.0,otoño,14.8,13.4,8.37,7.96,0.0,0.0,0.0,0.0,10000.0,7500.0,2300.0,6.3,2.1,0.36,0.36,6.1,6.1,,120.0,,,,,39.0,Extremadamente deteriorada,Vicente López,,,,282281.0,273863.0,"""Industria Manufacturera""",0.0,6.0,2.0,1.0,4.0,4.0,7.0
17.0,Costa y Melo,VL031,2021-08-25,2021.0,invierno,14.0,11.0,9.08,7.59,0.0,0.0,0.0,0.0,20000.0,7000.0,800.0,5.2,0.1,0.31,0.32,4.7,,16.0,,,,,,43.0,Extremadamente deteriorada,Vicente López,,,,282281.0,273863.0,"""Industria Manufacturera""",0.0,6.0,2.0,1.0,4.0,4.0,7.0
17.0,Costa y Melo,VL031,2021-10-27,2021.0,primavera,22.4,24.2,7.21,7.17,0.0,0.0,0.0,0.0,8000.0,3000.0,300.0,5.2,,0.28,0.26,2.2,,9.3,,,,,,46.0,Muy deteriorada,Vicente López,,,,282281.0,273863.0,"""Industria Manufacturera""",0.0,6.0,2.0,1.0,4.0,4.0,7.0
16.0,Puerto de Olivos Espigón,VL032,2021-02-24,2021.0,verano,25.7,26.0,4.7,6.66,0.0,0.0,0.0,1.0,5000.0,4000.0,820.0,5.6,0.7,1.2,0.33,,,29.0,,,,0.0,,37.0,Extremadamente deteriorada,Vicente López,Puerto de olivos espigón,-34.505.531,-58.473.719,282281.0,273863.0,"""Industria Manufacturera""",0.0,6.0,2.0,1.0,4.0,4.0,7.0
16.0,Puerto de Olivos Espigón,VL032,2021-05-19,2021.0,otoño,14.8,13.8,9.32,7.81,0.0,0.0,0.0,0.0,4000.0,2000.0,1400.0,5.7,0.9,0.3,0.3,9.8,4.1,,220.0,,,,,43.0,Extremadamente deteriorada,Vicente López,Puerto de olivos espigón,-34.505.531,-58.473.719,282281.0,273863.0,"""Industria Manufacturera""",0.0,6.0,2.0,1.0,4.0,4.0,7.0
16.0,Puerto de Olivos Espigón,VL032,2021-08-25,2021.0,invierno,13.5,11.0,9.4,7.5,0.0,0.0,0.0,0.0,20000.0,3000.0,900.0,5.7,0.3,0.32,0.31,4.0,,24.0,,,,,,44.0,Extremadamente deteriorada,Vicente López,Puerto de olivos espigón,-34.505.531,-58.473.719,282281.0,273863.0,"""Industria Manufacturera""",0.0,6.0,2.0,1.0,4.0,4.0,7.0
16.0,Puerto de Olivos Espigón,VL032,2021-10-27,2021.0,primavera,23.6,24.2,7.0,7.14,0.0,0.0,1.0,1.0,28000.0,300.0,500.0,6.1,0.6,0.32,0.3,2.1,59.0,7.1,,,,,,37.0,Extremadamente deteriorada,Vicente López,Puerto de olivos espigón,-34.505.531,-58.473.719,282281.0,273863.0,"""Industria Manufacturera""",0.0,6.0,2.0,1.0,4.0,4.0,7.0
15.0,Reserva Barrio El Ceibo ,VL033,2021-02-24,2021.0,verano,25.5,26.0,4.07,6.92,0.0,0.0,0.0,0.0,5000.0,4500.0,350.0,6.7,0.66,0.83,0.32,,,29.0,,,,0.0,,41.0,Extremadamente deteriorada,Vicente López,,,,282281.0,273863.0,"""Industria Manufacturera""",0.0,6.0,2.0,1.0,4.0,4.0,7.0
15.0,Reserva Barrio El Ceibo ,VL033,2021-05-19,2021.0,otoño,15.0,13.8,10.01,7.59,0.0,0.0,0.0,0.0,6000.0,2000.0,830.0,5.8,0.9,0.36,0.36,8.9,4.3,,250.0,,0.005,,,43.0,Extremadamente deteriorada,Vicente López,,,,282281.0,273863.0,"""Industria Manufacturera""",0.0,6.0,2.0,1.0,4.0,4.0,7.0
15.0,Reserva Barrio El Ceibo ,VL033,2021-08-25,2021.0,invierno,13.8,11.0,8.9,7.81,0.0,0.0,0.0,0.0,5000.0,400.0,100.0,4.9,0.3,0.34,0.37,4.9,,19.0,,0.0052,,,,54.0,Muy deteriorada,Vicente López,,,,282281.0,273863.0,"""Industria Manufacturera""",0.0,6.0,2.0,1.0,4.0,4.0,7.0
15.0,Reserva Barrio El Ceibo ,VL033,2021-10-27,2021.0,primavera,25.8,24.6,8.12,7.24,0.0,0.0,0.0,0.0,8300.0,900.0,360.0,4.9,1.1,0.34,0.3,3.2,67.0,6.0,,,,,,45.0,Muy deteriorada,Vicente López,,,,282281.0,273863.0,"""Industria Manufacturera""",0.0,6.0,2.0,1.0,4.0,4.0,7.0
23.0,Polo Petroquímico Dock Sud,AV051,2022-02-23,2022.0,verano,25.7,22.2,4.13,7.58,0.0,0.0,0.0,0.0,5200.0,600.0,180.0,6.9,0.97,0.42,0.34,5.2,46.0,22.0,0.0,,,20.7,,45.0,Muy deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
23.0,Polo Petroquímico Dock Sud,AV051,2022-05-04,2022.0,otoño,17.8,14.0,4.28,7.42,0.0,0.0,0.0,0.0,270000.0,6000.0,300.0,3.9,2.0,0.45,0.42,4.1,65.0,45.0,0.0,0.007,,,,36.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
23.0,Polo Petroquímico Dock Sud,AV051,2022-08-23,2022.0,invierno,14.06,14.0,6.19,7.51,0.0,0.0,0.0,0.0,40000.0,3.0,600.0,12.6,1.5,0.31,0.31,3.7,,50.0,0.0,,,250.0,,38.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
23.0,Polo Petroquímico Dock Sud,AV051,2022-10-31,2022.0,primavera,18.43,13.0,5.37,,0.0,0.0,0.0,0.0,1400.0,1350.0,80.0,3.6,2.2,0.57,0.54,,,16.0,0.0,,,0.8,,52.0,Muy deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
24.0,Arroyo Sarandí,AV052,2022-02-23,2022.0,verano,26.3,25.2,4.43,7.81,0.0,0.0,0.0,0.0,2500.0,2000.0,140.0,8.6,0.049,0.69,0.52,9.2,29.0,17.0,0.0,,,130.2,,44.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
24.0,Arroyo Sarandí,AV052,2022-05-04,2022.0,otoño,18.4,14.0,4.46,7.5,0.0,0.0,0.0,0.0,103000.0,35000.0,640.0,11.5,,0.79,0.73,,80.0,23.0,0.0,0.008,,,,38.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
24.0,Arroyo Sarandí,AV052,2022-08-23,2022.0,invierno,14.6,14.0,5.36,7.48,0.0,0.0,0.0,0.0,40000.0,5.0,670.0,13.3,2.0,0.34,0.34,5.0,,28.0,0.0,0.0051,,220.0,,38.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
24.0,Arroyo Sarandí,AV052,2022-10-31,2022.0,primavera,18.5,14.0,6.6,,0.0,0.0,0.0,0.0,1000.0,800.0,20.0,3.3,2.5,0.55,0.54,,,18.0,0.0,,,8.2,,43.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
26.0,Arroyo Santo Domingo,AV053,2022-02-23,2022.0,verano,25.8,25.2,9.29,8.83,0.0,0.0,0.0,0.0,3800.0,1600.0,1100.0,6.5,1.9,0.8,0.69,14.0,35.0,13.0,0.0,,,,,39.0,Extremadamente deteriorada,Avellaneda,Arroyo Santo Domingo,-34.662.789,-58.296.669,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
26.0,Arroyo Santo Domingo,AV053,2022-05-04,2022.0,otoño,17.9,14.0,3.43,7.46,0.0,0.0,0.0,0.0,20000.0,4200.0,230.0,3.7,2.9,0.65,0.53,,53.0,22.0,0.0,0.006,,,,39.0,Extremadamente deteriorada,Avellaneda,Arroyo Santo Domingo,-34.662.789,-58.296.669,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
26.0,Arroyo Santo Domingo,AV053,2022-08-23,2022.0,invierno,16.6,14.0,5.36,7.66,0.0,0.0,0.0,0.0,92000.0,6.0,610.0,10.8,4.1,0.27,0.27,6.5,,13.0,0.0,0.005,,310.0,,37.0,Extremadamente deteriorada,Avellaneda,Arroyo Santo Domingo,-34.662.789,-58.296.669,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
26.0,Arroyo Santo Domingo,AV053,2022-10-31,2022.0,primavera,17.1,14.0,7.06,8.0,0.0,0.0,0.0,0.0,1300.0,1000.0,120.0,3.6,1.6,0.67,0.52,,,21.0,0.0,7.0,,40.9,,40.0,Extremadamente deteriorada,Avellaneda,Arroyo Santo Domingo,-34.662.789,-58.296.669,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
22.0,Escollera de Propaneros,AV054,2022-02-23,2022.0,verano,27.4,22.2,3.63,7.43,0.0,0.0,0.0,0.0,2700.0,2100.0,350.0,10.0,0.049,0.65,0.65,5.2,29.0,12.0,0.0,,,70.8,,44.0,Extremadamente deteriorada,Avellaneda,Escollera de propaneros,-34.63,-58.328.339,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
22.0,Escollera de Propaneros,AV054,2022-05-04,2022.0,otoño,17.8,14.0,4.78,7.47,0.0,0.0,0.0,0.0,80000.0,5000.0,850.0,4.3,1.7,0.52,0.43,4.2,89.0,75.0,0.0,0.015,,,,37.0,Extremadamente deteriorada,Avellaneda,Escollera de propaneros,-34.63,-58.328.339,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
22.0,Escollera de Propaneros,AV054,2022-08-23,2022.0,invierno,15.03,14.0,3.09,7.23,0.0,0.0,0.0,0.0,120000.0,6.0,660.0,13.0,3.3,0.54,0.54,6.8,,25.0,0.0,0.011,,870.0,,35.0,Extremadamente deteriorada,Avellaneda,Escollera de propaneros,-34.63,-58.328.339,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
22.0,Escollera de Propaneros,AV054,2022-10-31,2022.0,primavera,18.89,12.0,3.99,,0.0,0.0,0.0,0.0,700.0,500.0,40.0,3.2,3.3,0.78,0.66,,,14.0,0.0,7.0,,6.4,,37.0,Extremadamente deteriorada,Avellaneda,Escollera de propaneros,-34.63,-58.328.339,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
25.0,Costa de Villa Domínico,AV055,2022-02-23,2022.0,verano,25.1,25.2,7.51,8.62,0.0,0.0,0.0,0.0,1400.0,300.0,2200.0,8.9,0.8,0.85,0.49,15.0,94.0,19.0,0.0,,,,,39.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
25.0,Costa de Villa Domínico,AV055,2022-05-04,2022.0,otoño,17.0,14.0,2.28,7.6,0.0,0.0,0.0,0.0,420000.0,28000.0,1100.0,3.4,4.8,1.2,0.88,,84.0,13.0,0.0,0.007,,,,35.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
25.0,Costa de Villa Domínico,AV055,2022-08-23,2022.0,invierno,15.7,14.0,5.07,7.55,0.0,0.0,0.0,0.0,70000.0,6.0,600.0,12.6,3.1,0.42,0.42,5.0,,12.0,0.0,0.0061,,1270.0,,37.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
25.0,Costa de Villa Domínico,AV055,2022-10-31,2022.0,primavera,18.5,14.0,6.1,,0.0,0.0,0.0,0.0,6000.0,6000.0,100.0,3.3,1.3,,0.4,,,15.0,0.0,,,28.8,,40.0,Extremadamente deteriorada,Avellaneda,,,,367554.0,289059.0,"""Producción de electricidad, gas y agua""",3.0,3.0,3.0,2.0,1.0,5.0,6.0
40.0,Playa La Bagliardi,BS091,2022-02-23,2022.0,verano,20.0,18.0,6.03,7.3,0.0,0.0,0.0,0.0,3500.0,200.0,1800.0,1.9,0.23,1.4,0.44,5.4,47.0,18.0,0.0,,,,,44.0,Extremadamente deteriorada,Berisso,Playa La Bagliardi,-34.873.061,-57.810.561,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
40.0,Playa La Bagliardi,BS091,2022-05-04,2022.0,otoño,7.0,10.0,,7.6,0.0,0.0,0.0,0.0,1400.0,400.0,1160.0,6.4,0.41,0.28,0.22,2.5,71.0,12.0,0.0,,,,,50.0,Muy deteriorada,Berisso,Playa La Bagliardi,-34.873.061,-57.810.561,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
40.0,Playa La Bagliardi,BS091,2022-08-23,2022.0,invierno,10.0,12.0,,8.32,0.0,0.0,0.0,0.0,9000.0,2.0,570.0,16.2,5.4,1.3,1.0,,,25.0,0.0,,,1730.0,,38.0,Extremadamente deteriorada,Berisso,Playa La Bagliardi,-34.873.061,-57.810.561,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
40.0,Playa La Bagliardi,BS091,2022-10-31,2022.0,primavera,10.0,12.0,,,0.0,0.0,0.0,1.0,1400.0,1000.0,380.0,4.6,0.8,0.45,0.43,,,40.0,0.0,,,0.2,,49.0,Muy deteriorada,Berisso,Playa La Bagliardi,-34.873.061,-57.810.561,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
38.0,Balneario Palo Blanco,BS092,2022-02-23,2022.0,verano,22.0,20.0,6.59,7.91,0.0,0.0,0.0,0.0,700.0,100.0,360.0,2.9,0.049,1.3,0.5,5.0,29.0,11.0,0.0,,,,,50.0,Muy deteriorada,Berisso,Balneario Palo Blanco,-34.855.808,-57.838.144,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
38.0,Balneario Palo Blanco,BS092,2022-05-04,2022.0,otoño,8.0,13.0,,7.76,0.0,0.0,0.0,0.0,30000.0,10000.0,800.0,12.5,,0.39,0.32,5.8,70.0,19.0,0.0,,,,,41.0,Extremadamente deteriorada,Berisso,Balneario Palo Blanco,-34.855.808,-57.838.144,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
38.0,Balneario Palo Blanco,BS092,2022-08-23,2022.0,invierno,12.0,14.0,,8.27,0.0,0.0,0.0,0.0,50000.0,16.0,3.0,4.1,12.0,1.2,1.2,12.0,,,0.0,,,2900.0,,34.0,Extremadamente deteriorada,Berisso,Balneario Palo Blanco,-34.855.808,-57.838.144,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
38.0,Balneario Palo Blanco,BS092,2022-10-31,2022.0,primavera,10.0,12.0,,,0.0,0.0,0.0,1.0,800.0,600.0,400.0,6.9,0.38,0.24,0.24,,,23.0,0.0,,,2.1,,43.0,Extremadamente deteriorada,Berisso,Balneario Palo Blanco,-34.855.808,-57.838.144,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
42.0,Playa La Balandra,BS093,2022-02-23,2022.0,verano,20.0,17.0,6.99,7.75,0.0,0.0,0.0,0.0,6000.0,100.0,7500.0,1.9,0.18,0.54,0.85,2.4,32.0,110.0,0.0,0.0061,,,,42.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
42.0,Playa La Balandra,BS093,2022-05-04,2022.0,otoño,6.0,9.0,,8.59,0.0,0.0,0.0,0.0,600.0,330.0,190.0,6.8,,0.29,0.27,2.0,88.0,75.0,0.0,,,,,55.0,Muy deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
42.0,Playa La Balandra,BS093,2022-08-23,2022.0,invierno,9.0,11.0,,8.44,0.0,0.0,0.0,0.0,1300.0,200.0,40.0,3.3,2.0,0.59,0.59,5.7,34.0,28.0,0.0,,,720.0,,46.0,Muy deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
42.0,Playa La Balandra,BS093,2022-10-31,2022.0,primavera,10.0,12.0,,,0.0,0.0,0.0,1.0,900.0,600.0,480.0,5.1,0.21,0.48,0.35,,,70.0,0.0,5.0,,48.0,,34.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
41.0,Balneario Municipal,BS094,2022-02-23,2022.0,verano,20.0,17.0,7.4,7.84,0.0,0.0,0.0,0.0,5000.0,200.0,1100.0,2.2,0.45,0.44,0.68,,29.0,130.0,0.0,0.0062,,,0.3,44.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
41.0,Balneario Municipal,BS094,2022-05-04,2022.0,otoño,7.0,10.0,9.1,8.47,0.0,0.0,0.0,0.0,600.0,230.0,260.0,6.1,0.11,0.25,0.21,,82.0,70.0,0.0,,,,,59.0,Muy deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
41.0,Balneario Municipal,BS094,2022-08-23,2022.0,invierno,10.0,12.0,,8.95,0.0,0.0,0.0,0.0,400.0,200.0,30.0,5.0,0.17,0.26,1.4,4.6,33.0,37.0,0.0,,,,,41.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
41.0,Balneario Municipal,BS094,2022-10-31,2022.0,primavera,10.0,12.0,,,0.0,0.0,0.0,1.0,1800.0,1500.0,500.0,5.2,0.55,0.27,0.27,,39.0,90.0,0.0,5.0,,10.5,,39.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
39.0,Diagonal 66 (descarga cloaca),BS095,2022-02-23,2022.0,verano,20.0,18.0,6.56,8.11,1.0,1.0,1.0,1.0,150000.0,2800.0,20000.0,2.0,0.049,1.5,1.3,8.4,29.0,4.1,0.0,,,,,31.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
39.0,Diagonal 66 (descarga cloaca),BS095,2022-05-04,2022.0,otoño,8.0,12.0,7.2,7.99,1.0,1.0,1.0,1.0,400000.0,,,,8.5,1.2,0.85,7.1,66.0,3.3,0.0,,,,,29.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
39.0,Diagonal 66 (descarga cloaca),BS095,2022-08-23,2022.0,invierno,11.0,14.0,,8.13,1.0,1.0,1.0,1.0,700000.0,440.0,30.0,2.1,19.0,1.4,1.4,21.0,,11.0,0.0,,,630.0,,23.0,Extremadamente deteriorada,Berisso,,,,100930.0,47630.0,"""Industria Manufacturera""",,,,,,,
